"tree_Id","tree_desc","is_fertilised","is_watered","species_id","tree_location_id","location_type","degree_of_slope","aspect","distance_from_water","date_of_addition","tree_code_sms","deleted","added_by_user_id"
"3880",,"-1","-1","1161","1858","Plantation",NULL,,"15","2013-06-14 09:34:45",,"0",NULL
"3881",,"0","0","1030","1859","Campus",NULL,,"10","2013-06-14 09:34:45",,"0",NULL
"3882",,"0","1","1020","0","Garden/Park","0",,"1","2014-01-14 07:22:08",,"0",NULL
"3883",,"0","0","1020","3091","Garden/Park","0","North","6","2013-06-14 09:34:46",,"0",NULL
"3884",,"0","1","1082","3092","Garden/Park","25","SouthEast","50","2013-06-14 09:34:46",,"0",NULL
"3885",,"0","1","1090","3093","0","5","East","50","2013-06-14 09:34:46",,"0",NULL
"3886",,"0","0","1074","3094","Choose","0","SouthEast","60","2013-06-14 09:34:46",,"0",NULL
"3887",,"1","1","1161","1689","Campus","85","South","5","2013-06-14 09:34:45",,"0",NULL
"3888",,"1","1","1161","0","Campus","85","South","5","2012-02-26 00:00:00",,"0",NULL
"3889",,"1","1","1161","1690","Garden/Park","82","South","3","2013-06-14 09:34:45",,"0",NULL
"3890",,"1","1","1161","0","Campus","72","East","4","2012-02-26 00:00:00",,"0",NULL
"3891",,"1","1","1161","1691","Garden/Park","90","NorthWest","8","2013-06-14 09:34:45",,"0",NULL
"3892","TREE HAS NO FRUITS
AND FLOWERS","0","1","1079","1126","Garden/Park","1","north","1","2012-02-28 23:38:04",,"1","8914"
"3893","TREE HAS NO FRUITS
AND FLOWERS","0","1","1079","1127","Garden/Park","1","north","1","2012-02-28 23:38:10",,"1","8914"
"3894","TREE HAS NO FRUITS
AND FLOWERS","0","1","1079","1128","Garden/Park","1","north","1","2012-03-04 22:42:25",,"1","8914"
"3895","TREE HAS NO FRUITS
AND FLOWERS","0","1","1079","1129","Garden/Park","1","north","1","2012-03-04 22:30:14",,"1","8914"
"3896","TREE HAS NO FRUITS
AND FLOWERS","0","1","1079","1130","Garden/Park","1","north","1","2012-03-04 22:30:04",,"1","8914"
"3897","TREE HAS NO FRUITS
AND FLOWERS","0","1","1079","1131","Garden/Park","1","north","1","2012-03-04 22:42:32",,"1","8914"
"3898","TREE HAS NO FRUITS
AND FLOWERS","0","1","1079","1132","Garden/Park","1","north","1","2012-05-03 04:24:26",,"1","8914"
"3899","TREE HAS NO FRUITS
AND FLOWERS","0","1","1079","1133","Garden/Park","1","north","1","2012-05-03 04:22:57",,"1","8914"
"3900","TREE HAS NO FRUITS
AND FLOWERS","0","1","1079","1134","Garden/Park","1","north","1","2012-03-06 03:21:23",,"1","8914"
"3901","TREE HAS NO FRUITS
AND FLOWERS","0","1","1079","1135","Garden/Park","1","north","1","2012-05-03 04:22:51",,"1","8914"
"3902","TREE HAS NO FRUITS
AND FLOWERS","0","1","1079","1136","Garden/Park","1","north","1","2012-02-28 23:37:47",,"0","8914"
"3903","TREE HAS NO FRUITS
AND FLOWERS","0","1","1079","1137","Garden/Park","1","north","1","2012-05-03 04:24:21",,"1","8914"
"3904","THE FLOWERS GLOW IN NIGHT 
","-1","1","1059","1138","Garden/Park",NULL,"west",NULL,"2012-02-29 03:37:36",,"0","8914"
"3905",,"0","0","1161","3101","Forest","60","SouthEast","1","2013-06-14 09:34:46",,"0",NULL
"3906",,"0","0","1090","3102","Farmland","80","NorthEast","1","2013-06-14 09:34:46",,"0",NULL
"3907",,"0","0","1081","3103","Farmland","80","SouthEast","1","2013-06-14 09:34:46",,"0",NULL
"3908","THE TREE IS BIG AND BIRDS COMES IN OUR TREE","0","1","1059","1139","Garden/Park","1","south","1","2012-03-04 22:29:47",,"0","8914"
"3909","THE TREE IS BIG AND BIRDS COMES IN OUR TREE","0","1","1059","1140","Garden/Park","1","south","1","2012-03-04 22:29:48",,"0","8914"
"3910","THE TREE IS BIG AND BIRDS COMES IN OUR TREE","0","1","1059","1141","Garden/Park","1","south","1","2012-03-04 22:29:49",,"0","8914"
"3911","THE TREE IS BIG AND BIRDS COMES IN OUR TREE","0","1","1059","1142","Garden/Park","1","south","1","2012-03-04 22:29:49",,"0","8914"
"3912","THE TREE IS BIG AND BIRDS COMES IN OUR TREE","0","1","1059","1143","Garden/Park","1","south","1","2012-03-04 22:29:49",,"0","8914"
"3913","THE TREE IS BIG AND BIRDS COMES IN OUR TREE","0","1","1059","1144","Garden/Park","1","south","1","2012-03-04 22:29:49",,"0","8914"
"3914","THE TREE IS BIG AND BIRDS COMES IN OUR TREE","0","1","1059","1145","Garden/Park","1","south","1","2012-03-04 22:29:50",,"0","8914"
"3915","THE TREE IS BIG AND BIRDS COMES IN OUR TREE","0","1","1059","1146","Garden/Park","1","south","1","2012-05-03 06:07:57",,"1","8914"
"3916",,"0","0","1020","1625","Other","70","SouthEast","700","2013-06-14 09:34:45",,"0",NULL
"3917",,"0","0","1020","1624","Grassland","0","South","150","2013-06-14 09:34:45",,"0",NULL
"3918",,"0","0","1082","1623","Garden/Park","30","North","500","2013-06-14 09:34:45",,"0",NULL
"3919",,"0","0","1090","1626","Garden/Park","0","West","0","2017-01-07 20:39:52",,"0",NULL
"3920",,"0","0","1036","1627","Farmland","30","NorthEast","200","2013-06-14 09:34:45",,"0",NULL
"3921",,"0","0","1006","1147","Other",NULL,"south-west",NULL,"2012-03-07 08:35:26",,"0","9656"
"3922",,"0","1","1037","1148","Other",NULL,"south-west",NULL,"2012-03-07 08:43:10",,"0","9656"
"3923",,"1","1","1161","1705","Other","90","NorthWest","20","2013-06-14 09:34:45",,"0",NULL
"3924",,"1","1","1161","1706","Other","90","NorthWest","20","2013-06-14 09:34:45",,"0",NULL
"3925",,"0","0","1161","1930","Other","90","NorthEast","4","2013-06-14 09:34:45",,"0",NULL
"3926",,"0","0","1161","0","Other","90","NorthEast","4","2012-03-15 00:00:00",,"0",NULL
"3927",,"0","0","1161","0","Other","85","West","5","2012-03-15 00:00:00",,"0",NULL
"3928",,"0","0","1161","0","Other","80","East","4","2012-03-15 00:00:00",,"0",NULL
"3929",,"0","0","1161","0","Other","80","East","4","2012-03-15 00:00:00",,"0",NULL
"3930",,"0","0","1161","0","Other","70","NorthEast","10","2012-03-15 00:00:00",,"0",NULL
"3931",,"0","0","1161","0","Other","70","NorthEast","10","2012-03-15 00:00:00",,"0",NULL
"3932",,"0","0","1015","1906","Choose",NULL,,NULL,"2013-06-14 09:34:45",,"0",NULL
"3933",,"1","1","1012","3176","Garden/Park","11","North","11","2013-07-22 21:15:13",,"0",NULL
"3934",,"-1","-1","1161","3489","Roadside","0",,"0","2014-02-28 01:17:14",,"0",NULL
"3935",,"-1","-1","1161","0","Choose",NULL,,NULL,"2012-03-21 00:00:00",,"0",NULL
"3936",,"-1","-1","1161","0","Marsh",NULL,,NULL,"2016-08-17 03:25:19",,"0",NULL
"3937",,"-1","-1","1161","0","Choose",NULL,,NULL,"2012-03-21 00:00:00",,"0",NULL
"3938",,"-1","-1","1063","1328","Choose","0",,"0","2013-05-15 06:10:40",,"0",NULL
"3939",,"-1","-1","1161","1370","Campus","0","NorthEast","0","2013-06-11 22:49:58",,"0",NULL
"3940",,"0","0","1063","1908","Other","84","North","5","2013-06-14 09:34:45",,"0",NULL
"3941",,"1","1","1161","1909","Farmland","75","West","5","2013-06-14 09:34:45",,"0",NULL
"3942",,"0","0","1161","1910","Choose","90","South","3","2013-06-14 09:34:45",,"0",NULL
"3943",,"1","1","1054","2643","Campus","80","NorthEast","10","2013-06-14 09:34:46",,"0",NULL
"3944",,"1","1","1079","2644","Campus","75","East","20","2013-06-14 09:34:46",,"0",NULL
"3945",,"0","1","1063","2645","Campus","85","South","12","2013-06-14 09:34:46",,"0",NULL
"3946",,"0","1","1161","2646","Campus","70","West","5","2013-06-14 09:34:46",,"0",NULL
"3947",,"0","1","1036","2647","Campus","60","East","15","2013-06-14 09:34:46",,"0",NULL
"3948",,"0","1","1036","2648","Campus","60","East","15","2013-06-14 09:34:46",,"0",NULL
"3949",,"0","0","1074","1149","Roadside","1","west","1","2012-04-17 07:25:05",,"0","8914"
"3950",,"0","1","1090","2649","Garden/Park","80","East","6","2013-06-14 09:34:46",,"0",NULL
"3951",,"0","1","1090","2650","Garden/Park","80","East","6","2013-06-14 09:34:46",,"0",NULL
"3952",,"0","0","1090","2651","Garden/Park","87","South","7","2013-06-14 09:34:46",,"0",NULL
"3953",,"0","1","1020","0","Garden/Park","85","South","4","2012-05-05 00:00:00",,"0",NULL
"3954",,"1","1","1063","1150","Campus",NULL,,NULL,"2012-05-21 00:09:08",,"0","9856"
"3955",,"0","0","1090","2652","Garden/Park","72","NorthEast","7","2013-06-14 09:34:46",,"0",NULL
"3956",,"0","0","1162","2653","Garden/Park","50","West","15","2013-06-14 09:34:46",,"0",NULL
"3957",,"0","0","1020","2654","Garden/Park","89","North","10","2013-06-14 09:34:46",,"0",NULL
"3958",,"0","0","1090","2655","Garden/Park","85","North","5","2013-06-14 09:34:46",,"0",NULL
"3959",,"0","0","1037","2656","Garden/Park","85","South","20","2013-06-14 09:34:46",,"0",NULL
"3960",,"0","0","1054","2657","Garden/Park","75","East","5","2013-06-14 09:34:46",,"0",NULL
"3961",,"0","1","1012","2658","Garden/Park","65","West","2","2013-06-14 09:34:46",,"0",NULL
"3962",,"0","0","1079","2659","Garden/Park","75","East","4","2013-06-14 09:34:46",,"0",NULL
"3963",,"0","0","1081","2660","Garden/Park","89","East","6","2013-06-14 09:34:46",,"0",NULL
"3964",,"0","0","1063","2661","Garden/Park","65","South","7","2013-06-14 09:34:46",,"0",NULL
"3965",,"0","0","1082","2662","Garden/Park","80","North","12","2013-06-14 09:34:46",,"0",NULL
"3966",,"0","0","1082","2663","Garden/Park","80","North","12","2013-06-14 09:34:46",,"0",NULL
"3967",,"0","0","1161","2664","Garden/Park","75","East","8","2013-06-14 09:34:46",,"0",NULL
"3968",,"0","0","1090","2665","Garden/Park","85","South","8","2013-06-14 09:34:46",,"0",NULL
"3969",,"0","0","1082","2666","Garden/Park","65","West","10","2013-06-14 09:34:46",,"0",NULL
"3970",,"0","0","1081","2667","Garden/Park","78","North","7","2013-06-14 09:34:46",,"0",NULL
"3971",,"0","0","1090","2668","Garden/Park","88","East","8","2013-06-14 09:34:46",,"0",NULL
"3972",,"0","1","1076","1151","Garden/Park",NULL,"south","500","2012-06-05 08:15:02",,"0","5760"
"3973",,"0","0","1063","1324","Garden/Park","0",,"0","2014-02-18 23:51:15",,"0",NULL
"3974",,"0","1","1090","1796","0",NULL,,"4","2013-06-14 09:34:45",,"0",NULL
"3975",,"0","0","1081","1797","0",NULL,,NULL,"2013-06-14 09:34:45",,"0",NULL
"3976",,"0","0","1081","1798","0",NULL,,NULL,"2013-06-14 09:34:45",,"0",NULL
"3977",,"1","1","1161","1799","Garden/Park",NULL,"NorthEast","4","2013-06-14 09:34:45",,"0",NULL
"3978",,"1","1","1063","1800","Grassland",NULL,,"5","2013-06-14 09:34:45",,"0",NULL
"3979",,"0","1","1036","1801","Campus",NULL,"SouthEast","3","2013-06-14 09:34:45",,"0",NULL
"3980",,"0","1","1090","1802","Grassland",NULL,"South","5","2013-06-14 09:34:45",,"0",NULL
"3981",,"-1","-1","1161","2132","Choose",NULL,,NULL,"2013-06-14 09:34:45",,"0",NULL
"3982",,"0","0","1063","0","Other",NULL,,NULL,"2012-06-15 00:00:00",,"0",NULL
"3983",,"1","1","1015","0","0","77","SouthWest","66","2012-06-15 03:45:53",,"0",NULL
"3984",,"-1","-1","1164","0","Choose",NULL,,NULL,"2012-06-15 00:00:00",,"0",NULL
"3985",,"-1","-1","1164","0","Choose",NULL,,NULL,"2012-06-15 00:00:00",,"0",NULL
"3986",,"-1","-1","1079","0","0",NULL,,NULL,"2012-06-15 03:52:58",,"0",NULL
"3987",,"-1","-1","1163","0","Choose",NULL,,NULL,"2012-06-15 00:00:00",,"0",NULL
"3988",,"0","1","1090","1795","Garden/Park",NULL,"South","5","2013-06-14 09:34:45",,"0",NULL
"3989",,"0","1","1036","1803","Garden/Park",NULL,"NorthEast","2","2013-06-14 09:34:45",,"0",NULL
"3990",,"0","0","1090","2669","Garden/Park","85","North","8","2013-06-14 09:34:46",,"0",NULL
"3991",,"0","0","1090","2670","Garden/Park","80","South","10","2013-06-14 09:34:46",,"0",NULL
"3992",,"0","0","1090","2671","Garden/Park","80","South","10","2013-06-14 09:34:46",,"0",NULL
"3993",,"0","0","1090","2672","Garden/Park","85","West","9","2013-06-14 09:34:46",,"0",NULL
"3994",,"0","0","1090","2673","Garden/Park","75","East","5","2013-06-14 09:34:46",,"0",NULL
"3995",,"0","0","1081","2674","Avenue","88","West","4","2013-06-14 09:34:46",,"0",NULL
"3996",,"0","0","1090","2675","Garden/Park","85","North","6","2013-06-14 09:34:46",,"0",NULL
"3997",,"0","0","1090","0","Garden/Park","87","South","3","2014-02-17 03:41:13",,"0",NULL
"3998",,"0","0","1081","2677","Garden/Park","80","West","4","2013-06-14 09:34:46",,"0",NULL
"3999",,"0","0","1020","0","Garden/Park","70","West","5","2012-06-16 00:00:00",,"0",NULL
"4000",,"0","0","1081","2678","Garden/Park","88","North","5","2013-06-14 09:34:46",,"0",NULL
"4001",,"0","0","1063","2679","Garden/Park","85","South","6","2013-06-14 09:34:46",,"0",NULL
"4002",,"0","0","1082","2680","Garden/Park","81","South","9","2013-06-14 09:34:46",,"0",NULL
"4003",,"0","0","1082","2681","Garden/Park","78","South","6","2013-06-14 09:34:46",,"0",NULL
"4004",,"0","0","1012","2682","Garden/Park","81","South","5","2013-06-14 09:34:46",,"0",NULL
"4005",,"0","0","1012","2683","Garden/Park","82","East","6","2013-06-14 09:34:46",,"0",NULL
"4006",,"0","0","1090","2684","Garden/Park","78","South","4","2013-06-14 09:34:46",,"0",NULL
"4007",,"0","0","1012","2685","Garden/Park","83","West","5","2013-06-14 09:34:46",,"0",NULL
"4008",,"0","0","1161","2686","Garden/Park","84","West","6","2013-06-14 09:34:46",,"0",NULL
"4009",,"0","0","1020","0","Garden/Park","74","North","8","2012-06-16 00:00:00",,"0",NULL
"4010",,"0","0","1090","2687","Garden/Park","86","South","8","2013-06-14 09:34:46",,"0",NULL
"4011",,"0","0","1090","2688","Garden/Park","81","East","5","2013-06-14 09:34:46",,"0",NULL
"4012",,"0","0","1090","2689","Garden/Park","86","East","5","2013-06-14 09:34:46",,"0",NULL
"4013",,"0","0","1090","2690","Garden/Park","86","East","5","2013-06-14 09:34:46",,"0",NULL
"4014",,"0","0","1090","2691","Garden/Park","82","East","5","2013-06-14 09:34:46",,"0",NULL
"4015",,"0","0","1090","2692","Garden/Park","82","East","5","2013-06-14 09:34:46",,"0",NULL
"4016",,"0","0","1161","2693","Garden/Park","85","South","6","2013-06-14 09:34:46",,"0",NULL
"4017",,"0","0","1161","2694","Garden/Park","82","South","6","2013-06-14 09:34:46",,"0",NULL
"4018",,"0","0","1090","2695","Garden/Park","87","West","7","2013-06-14 09:34:46",,"0",NULL
"4019",,"0","0","1090","2696","Garden/Park","87","West","7","2013-06-14 09:34:46",,"0",NULL
"4020",,"0","0","1161","2697","Garden/Park","87","South","7","2013-06-14 09:34:46",,"0",NULL
"4021",,"0","0","1161","2698","Garden/Park","78","East","7","2013-06-14 09:34:46",,"0",NULL
"4022",,"0","0","1161","2699","Garden/Park","78","East","7","2013-06-14 09:34:46",,"0",NULL
"4023",,"0","0","1063","2700","Garden/Park","80","South","8","2013-06-14 09:34:46",,"0",NULL
"4024",,"0","0","1082","2701","Garden/Park","85","East","4","2013-06-14 09:34:46",,"0",NULL
"4025",,"0","0","1090","2702","Garden/Park","78","West","5","2013-06-14 09:34:46",,"0",NULL
"4026",,"0","0","1020","2703","Garden/Park","87","West","6","2013-06-14 09:34:46",,"0",NULL
"4027",,"0","0","1161","2704","Garden/Park","88","West","7","2013-06-14 09:34:46",,"0",NULL
"4028",,"0","0","1161","2705","Garden/Park","88","West","7","2013-06-14 09:34:46",,"0",NULL
"4029",,"-1","0","1020","2706","Garden/Park","87","East","8","2013-06-14 09:34:46",,"0",NULL
"4030",,"-1","-1","1012","2253","Choose",NULL,,NULL,"2013-06-14 09:34:45",,"0",NULL
"4031",,"-1","-1","1161","0","Choose",NULL,,NULL,"2012-06-17 00:00:00",,"0",NULL
"4032",,"-1","-1","1065","0","Choose",NULL,,NULL,"2012-06-18 00:00:00",,"0",NULL
"4033",,"-1","-1","1071","0","Choose",NULL,,NULL,"2012-06-18 00:00:00",,"0",NULL
"4034",,"-1","-1","1012","0","0",NULL,,NULL,"2012-06-18 01:09:27",,"0",NULL
"4035",,"-1","-1","1015","0","Choose",NULL,,NULL,"2012-06-18 00:00:00",,"0",NULL
"4036",,"0","0","1079","3170","Garden/Park","0","East","2","2013-07-20 17:49:18",,"0",NULL
"4037",,"0","1","1161","2294","Campus",NULL,"North","3","2013-06-14 09:34:45",,"0",NULL
"4038",,"0","0","1074","2295","Other",NULL,"South","5","2013-06-14 09:34:45",,"0",NULL
"4039",,"-1","-1","1079","0","Forest",NULL,,NULL,"2012-06-20 22:47:32",,"0",NULL
"4040",,"-1","-1","1045","0","Choose",NULL,,NULL,"2012-06-20 00:00:00",,"0",NULL
"4041",,"-1","-1","1164","0","Choose",NULL,,NULL,"2012-06-20 00:00:00",,"0",NULL
"4042",,"-1","-1","1164","0","Forest",NULL,,NULL,"2012-06-20 00:00:00",,"0",NULL
"4043",,"-1","-1","1164","0","Choose",NULL,,NULL,"2012-06-20 00:00:00",,"0",NULL
"4044",,"-1","-1","1161","3151","Avenue","0",,"0","2013-07-09 02:41:14",,"0",NULL
"4045",,"-1","-1","1165","0","Choose",NULL,,NULL,"2012-06-20 00:00:00",,"0",NULL
"4046",,"-1","-1","1167","0","Choose",NULL,,NULL,"2016-08-02 03:43:51",,"1",NULL
"4047",,"-1","-1","1163","0","Choose",NULL,,NULL,"2012-06-21 00:00:00",,"0",NULL
"4048",,"-1","-1","1166","0","Choose",NULL,,NULL,"2012-06-22 00:00:00",,"0",NULL
"4049",,"-1","-1","1071","0","Choose",NULL,,NULL,"2012-06-22 00:00:00",,"0",NULL
"4050",,"0","0","1054","2330","Campus",NULL,,"6","2013-06-14 09:34:45",,"0",NULL
"4051",,"0","0","1161","2022","Other","0","North","15","2013-06-14 09:34:45",,"0",NULL
"4052",,"0","0","1045","2023","Campus","0","North","40","2013-06-14 09:34:45",,"0",NULL
"4053",,"0","0","1047","2024","Campus","0","North","40","2013-06-14 09:34:45",,"0",NULL
"4054",,"0","0","1082","2025","Other","0","North","2","2013-06-14 09:34:45",,"0",NULL
"4055",,"0","0","1090","2026","Campus","0","East","40","2013-06-14 09:34:45",,"0",NULL
"4056",,"0","0","1054","2027","Other","0","West","40","2013-06-14 09:34:45",,"0",NULL
"4057",,"0","0","1081","2028","Campus","0","South","50","2013-06-14 09:34:45",,"0",NULL
"4058",,"0","0","1066","2029","Campus","0","South","30","2013-06-14 09:34:45",,"0",NULL
"4059",,"0","0","1079","2030","Other","0","East","30","2013-06-14 09:34:45",,"0",NULL
"4060",,"0","0","1020","0","Other","0","West","70","2013-06-29 02:35:39",,"0",NULL
"4061",,"0","0","1063","2032","Campus","0","East","30","2013-06-14 09:34:45",,"0",NULL
"4062",,"0","1","1161","0","Other",NULL,,NULL,"2012-06-25 00:00:00",,"0",NULL
"4063",,"0","1","1161","0","Other",NULL,,NULL,"2012-06-25 00:00:00",,"0",NULL
"4064",,"0","1","1020","1152","Other","0","north-east","6","2012-06-26 06:16:34",,"0","9961"
"4065",,"0","1","1052","1153","Other","0","north-east","7","2012-06-26 06:28:16",,"0","9961"
"4066",,"0","0","1090","2049","Avenue","18","West","500","2013-06-14 09:34:45",,"0",NULL
"4067",,"1","0","1161","2714","Plantation",NULL,"NorthWest","1","2013-06-14 09:34:46",,"0",NULL
"4068",,"1","0","1161","0","Avenue",NULL,,NULL,"2014-07-16 09:34:36",,"0",NULL
"4069",,"1","0","1161","1700","Garden/Park","85","North","15","2013-06-14 09:34:45",,"0",NULL
"4070",,"0","0","1161","0","Campus","10","NorthEast","12","2014-06-30 00:28:05",,"0",NULL
"4071",,"0","0","1161","0","Campus","10","SouthEast","30","2014-12-04 06:28:43",,"0",NULL
"4072",,"0","0","1036","2033","Avenue","20","West","7","2013-06-14 09:34:45",,"0",NULL
"4073",,"0","0","1015","2051","Avenue","0","East","4","2013-06-14 09:34:45",,"0",NULL
"4074",,"0","0","1037","2052","Garden/Park","20","North","3","2013-06-14 09:34:45",,"0",NULL
"4075",,"0","0","1161","2053","Avenue","0","South","7","2013-06-14 09:34:45",,"0",NULL
"4076",,"0","0","1082","2054","Avenue","10","East","2","2013-06-14 09:34:45",,"0",NULL
"4077",,"0","0","1054","2055","Avenue","10","East","30","2013-06-14 09:34:45",,"0",NULL
"4078",,"0","0","1040","2056","Avenue","10","West","30","2013-06-14 09:34:45",,"0",NULL
"4079",,"0","0","1079","2057","Other","15","East","4","2013-06-14 09:34:45",,"0",NULL
"4080",,"0","1","1012","2058","Avenue","10","East","10","2013-06-14 09:34:45",,"0",NULL
"4081",,"0","0","1063","2059","Avenue","10","North","5","2013-06-14 09:34:45",,"0",NULL
"4082",,"0","0","1063","2060","Avenue","15","West","500","2013-06-14 09:34:45",,"0",NULL
"4083",,"0","0","1036","2061","Avenue","10","South","1","2013-06-14 09:34:45",,"0",NULL
"4084",,"0","0","1030","2062","Avenue","40","South","7","2013-06-14 09:34:45",,"0",NULL
"4085",,"0","0","1090","2063","Avenue","10","South","20","2013-06-14 09:34:45",,"0",NULL
"4086",,"1","0","1161","0","Campus",NULL,,NULL,"2014-01-02 01:11:09",,"0",NULL
"4087",,"0","0","1008","2064","Avenue","30","North","50","2013-06-14 09:34:45",,"0",NULL
"4088",,"0","0","1020","2065","Avenue","5","North","2","2013-06-14 09:34:45",,"0",NULL
"4089",,"0","0","1020","2066","Avenue","5","North","5","2013-06-14 09:34:45",,"0",NULL
"4090",,"0","0","1041","2067","Garden/Park","20","West","20","2013-06-14 09:34:45",,"0",NULL
"4091",,"-1","-1","1162","2296","Other",NULL,,NULL,"2013-06-14 09:34:45",,"0",NULL
"4092",,"1","1","1161","0","Garden/Park","90","North","1","2012-07-05 00:00:00",,"0",NULL
"4093",,"1","1","1161","0","Garden/Park","90","North","1","2012-07-05 00:00:00",,"0",NULL
"4094","daily watered, ","0","1","1162","1154","Campus","0",,"0","2012-07-05 03:01:54",,"0","10008"
"4095",,"-1","-1","1063","0","Garden/Park",NULL,,NULL,"2014-07-18 08:58:35",,"0",NULL
"4096",,"1","-1","1020","2219","Campus",NULL,"West",NULL,"2013-06-14 09:34:45",,"0",NULL
"4097",,"0","0","0","0",,NULL,,NULL,"2016-08-02 03:43:51",,"1",NULL
"4098",,"0","0","1066","2050","Avenue","10","South","15","2013-06-14 09:34:45",,"0",NULL
"4099",,"0","0","1002","2048","Avenue","10","West","7","2013-06-14 09:34:45",,"0",NULL
"4100",,"0","0","1047","2047","Avenue","10","North","15","2013-06-14 09:34:45",,"0",NULL
"4101",,"-1","1","1161","1582","Other",NULL,,"20","2013-06-14 09:34:45",,"0",NULL
"4102",,"-1","-1","1161","1586","Campus",NULL,,NULL,"2013-06-14 09:34:45",,"0",NULL
"4103",,"-1","-1","1090","1580","Other",NULL,,NULL,"2013-06-14 09:34:45",,"0",NULL
"4104",,"-1","-1","1161","1583","Other",NULL,,"14","2013-06-14 09:34:45",,"0",NULL
"4105",,"-1","-1","1063","1585","Campus",NULL,,"15","2013-06-14 09:34:45",,"0",NULL
"4106",,"-1","-1","1161","1581","Other",NULL,,"10","2013-06-14 09:34:45",,"0",NULL
"4107",,"-1","-1","1161","1576","Other",NULL,,"14","2013-06-14 09:34:45",,"0",NULL
"4108",,"0","0","1020","0","Campus",NULL,,"15","2014-07-21 01:22:59",,"0",NULL
"4109",,"-1","-1","1081","1569","Campus",NULL,,"15","2013-06-14 09:34:45",,"0",NULL
"4110",,"-1","-1","1054","1575","Campus",NULL,,"16","2013-06-14 09:34:45",,"0",NULL
"4111",,"-1","-1","1090","1563","Campus",NULL,,NULL,"2013-06-14 09:34:45",,"0",NULL
"4112",,"-1","-1","1090","0","Campus",NULL,,NULL,"2014-03-08 02:43:33",,"0",NULL
"4113",,"1","1","1063","0","Garden/Park","80","SouthEast","5","2012-07-10 00:00:00",,"0",NULL
"4114",,"1","1","1161","0","Garden/Park","90","West","5","2012-07-10 00:00:00",,"0",NULL
"4115",,"1","1","1161","0","Garden/Park","90","SouthWest","2","2012-07-10 00:00:00",,"0",NULL
"4116",,"1","1","1036","0","Garden/Park","90","East","2","2012-07-11 00:00:00",,"0",NULL
"4117",,"1","1","1161","0","Garden/Park","90","East","1","2012-07-11 00:00:00",,"0",NULL
"4118",,"1","1","1063","0","Garden/Park","90","East","2","2012-07-11 00:00:00",,"0",NULL
"4119",,"0","0","1090","1543","Campus",NULL,,NULL,"2013-06-14 09:34:45",,"0",NULL
"4120",,"0","0","1090","1546","Campus",NULL,"North",NULL,"2013-06-14 09:34:45",,"0",NULL
"4121",,"-1","-1","1020","1547","Campus",NULL,"East",NULL,"2013-06-14 09:34:45",,"0",NULL
"4122",,"0","0","1161","2345","Campus",NULL,"NorthWest",NULL,"2013-06-14 09:34:45",,"0",NULL
"4123",,"0","0","1161","2346","Campus",NULL,"NorthWest",NULL,"2013-06-14 09:34:45",,"0",NULL
"4124",,"0","0","1082","1548","Campus",NULL,,NULL,"2013-06-14 09:34:45",,"0",NULL
"4125",,"0","0","1020","1549","Campus",NULL,,NULL,"2013-06-14 09:34:45",,"0",NULL
"4126",,"0","0","1090","2347","Campus",NULL,"East",NULL,"2013-06-14 09:34:45",,"0",NULL
"4127",,"0","0","1090","2348","Campus",NULL,"West",NULL,"2013-06-14 09:34:45",,"0",NULL
"4128",,"0","0","1012","1550","Campus",NULL,"East",NULL,"2013-06-14 09:34:45",,"0",NULL
"4129",,"1","0","1020","1701","Garden/Park","65","SouthWest","10","2013-06-14 09:34:45",,"0",NULL
"4130",,"1","1","1012","2068","Avenue","5","West","2","2013-06-14 09:34:45",,"0",NULL
"4131",,"0","0","1002","2069","Avenue","5","North","70","2013-06-14 09:34:45",,"0",NULL
"4132",,"1","1","1161","0","Garden/Park","90","SouthEast","5","2012-07-14 00:00:00",,"0",NULL
"4133",,"0","0","1081","2070","Avenue","5","South","20","2013-06-14 09:34:45",,"0",NULL
"4134",,"0","0","1048","2071","Avenue","0","South","3","2013-06-14 09:34:45",,"0",NULL
"4135",,"0","0","1034","2072","Avenue","30","South","20","2013-06-14 09:34:45",,"0",NULL
"4136",,"0","0","1162","2073","Other","30","SouthWest","50","2013-06-14 09:34:45",,"0",NULL
"4137",,"1","1","1063","0","Campus","0","East","2","2012-07-19 00:00:00",,"0",NULL
"4138",,"1","1","1063","0","Campus","40","NorthEast","10","2012-07-19 00:00:00",,"0",NULL
"4139",,"1","1","1063","0","Campus","40","NorthEast","10","2012-07-19 00:00:00",,"0",NULL
"4140",,"0","1","1012","1456","Campus","10","East","3","2013-06-14 09:34:45",,"0",NULL
"4141",,"0","1","1079","0","Campus","30","SouthWest","20","2012-07-21 00:00:00",,"0",NULL
"4142",,"0","0","1161","0","Campus","90","North","5","2012-07-21 00:00:00",,"0",NULL
"4143",,"1","0","1161","0","Choose",NULL,,NULL,"2012-07-21 00:00:00",,"0",NULL
"4144",,"1","1","1063","2773","Campus","75","North","6","2013-06-14 09:34:46",,"0",NULL
"4145",,"0","0","1012","1587","Campus",NULL,"East","15","2013-06-14 09:34:45",,"0",NULL
"4146",,"1","1","1161","2774","Garden/Park","90","West","5","2013-06-14 09:34:46",,"0",NULL
"4147",,"1","1","1161","2775","Garden/Park","90","East","2","2013-06-14 09:34:46",,"0",NULL
